Date Lifted,Exercise,Weight (kg),Weight (lb),Reps,Bodyweight (kg),Bodyweight (lb),Percentile (%),Warmup
2023-10-14,Floor Press,42,92.6,10,90,198.4,7.2,0
2023-10-14,Floor Press,42,92.6,10,90,198.4,7.2,0
2023-10-14,Floor Press,42,92.6,10,90,198.4,7.2,0
2023-10-14,Dumbbell Floor Press,20,44.1,10,90,198.4,14.5,0
2023-10-14,Dumbbell Floor Press,20,44.1,10,90,198.4,14.5,0
2023-10-14,Dumbbell Floor Press,20,44.1,10,90,198.4,14.5,0
2023-10-13,Bent Over Row,42,92.6,14,90,198.4,11.1,0
2023-10-13,Bent Over Row,42,92.6,16,90,198.4,13.5,0
2023-10-13,Bent Over Row,42,92.6,14,90,198.4,11.1,0
2023-10-13,Dumbbell Row,28,61.7,5,90,198.4,16.6,0
2023-10-13,Dumbbell Row,28,61.7,5,90,198.4,16.6,0
2023-10-13,Dumbbell Row,28,61.7,4,90,198.4,15.1,0
2023-10-13,Barbell Shrug,42,92.6,17,90,198.4,5.8,0
2023-10-13,Barbell Shrug,42,92.6,17,90,198.4,5.8,0
2023-10-13,Barbell Shrug,42,92.6,17,90,198.4,5.8,0
2023-10-12,Dumbbell Tricep Extension,10,22.1,10,90,198.4,14.7,0
2023-10-12,Dumbbell Tricep Extension,10,22.1,10,90,198.4,14.7,0
2023-10-12,Dumbbell Tricep Extension,10,22.1,10,90,198.4,14.7,0
2023-10-12,Tricep Extension,12,26.5,10,90,198.4,4.1,0
2023-10-12,Tricep Extension,12,26.5,10,90,198.4,4.1,0
2023-10-12,Tricep Extension,12,26.5,10,90,198.4,4.1,0
2023-10-12,Dumbbell Tricep Kickback,10,22.1,5,90,198.4,17.4,0
2023-10-12,Dumbbell Tricep Kickback,10,22.1,2,90,198.4,14.7,0
2023-10-12,Dumbbell Tricep Kickback,10,22.1,2,90,198.4,14.7,0
2023-10-11,Dumbbell Curl,14,30.9,10,90,198.4,27.6,0
2023-10-11,Dumbbell Curl,14,30.9,9,90,198.4,25.8,0
2023-10-11,Dumbbell Curl,14,30.9,5,90,198.4,19.6,0
2023-10-11,Barbell Curl,30,66.1,10,90,198.4,27.6,0
2023-10-11,Barbell Curl,30,66.1,6,90,198.4,19.1,0
2023-10-11,Barbell Curl,30,66.1,5,90,198.4,17.5,0
2023-10-11,Hammer Curl,14,30.9,10,90,198.4,22.2,0
2023-10-10,Push Ups,,,12,90,198.4,12.3,0
2023-10-10,Push Ups,,,12,90,198.4,12.3,0
2023-10-10,Push Ups,,,12,90,198.4,12.3,0
2023-10-10,Floor Press,42,92.6,10,90,198.4,7.2,0
2023-10-10,Floor Press,42,92.6,10,90,198.4,7.2,0
2023-10-10,Floor Press,42,92.6,10,90,198.4,7.2,0
2023-10-10,Dumbbell Floor Press,20,44.1,10,90,198.4,14.5,0
2023-10-10,Dumbbell Floor Press,20,44.1,10,90,198.4,14.5,0
2023-10-10,Dumbbell Floor Press,20,44.1,10,90,198.4,14.5,0
2023-10-09,Dumbbell Curl,14,30.9,10,90,198.4,27.6,0
2023-10-09,Dumbbell Curl,14,30.9,8,90,198.4,24,0
2023-10-09,Dumbbell Curl,14,30.9,5,90,198.4,19.6,0
2023-10-09,Barbell Curl,30,66.1,10,90,198.4,27.6,0
2023-10-09,Barbell Curl,30,66.1,4,90,198.4,16.1,0
2023-10-07,Shoulder Press,32,70.6,10,90,198.4,8.4,0
2023-10-07,Shoulder Press,32,70.6,10,90,198.4,8.4,0
2023-10-07,Shoulder Press,32,70.6,8,90,198.4,6.1,0
2023-10-07,Dumbbell Shoulder Press,16,35.3,5,90,198.4,5.4,0
2023-10-07,Dumbbell Shoulder Press,16,35.3,3,90,198.4,4.3,0
2023-10-07,Dumbbell Shoulder Press,16,35.3,3,90,198.4,4.3,0
2023-10-07,Military Press,32,70.6,10,90,198.4,7,0
2023-10-07,Military Press,32,70.6,10,90,198.4,7,0
2023-10-07,Military Press,32,70.6,5,90,198.4,2.9,0
2023-10-03,Bent Over Row,42,92.6,13,90,198.4,10.1,0
2023-10-03,Bent Over Row,42,92.6,13,90,198.4,10.1,0
2023-10-03,Bent Over Row,42,92.6,13,90,198.4,10.1,0
2023-10-03,Dumbbell Row,26,57.3,10,90,198.4,21.9,0
2023-10-03,Dumbbell Row,26,57.3,10,90,198.4,21.9,0
2023-10-03,Dumbbell Row,26,57.3,10,90,198.4,21.9,0
2023-10-03,Barbell Shrug,42,92.6,16,90,198.4,5.4,0
2023-10-03,Barbell Shrug,42,92.6,16,90,198.4,5.4,0
2023-10-03,Barbell Shrug,42,92.6,16,90,198.4,5.4,0
2023-10-02,Dumbbell Tricep Extension,8,17.6,10,90,198.4,9.6,0
2023-10-02,Dumbbell Tricep Extension,8,17.6,10,90,198.4,9.6,0
2023-10-02,Dumbbell Tricep Extension,8,17.6,10,90,198.4,9.6,0
2023-10-02,Tricep Extension,10,22.1,10,90,198.4,2.8,0
2023-10-02,Tricep Extension,10,22.1,10,90,198.4,2.8,0
2023-10-02,Tricep Extension,10,22.1,10,90,198.4,2.8,0
2023-10-02,Dumbbell Tricep Kickback,8,17.6,10,90,198.4,15.8,0
2023-10-02,Dumbbell Tricep Kickback,8,17.6,10,90,198.4,15.8,0
2023-10-02,Dumbbell Tricep Kickback,8,17.6,10,90,198.4,15.8,0
2023-10-01,Sit Ups,,,7,90,198.4,8.8,0
2023-10-01,Sit Ups,,,7,90,198.4,8.8,0
2023-10-01,Sit Ups,,,7,90,198.4,8.8,0
2023-10-01,Crunches,,,11,90,198.4,12.5,0
2023-10-01,Crunches,,,11,90,198.4,12.5,0
2023-10-01,Crunches,,,11,90,198.4,12.5,0
2023-10-01,Dumbbell Side Bend,26,57.3,10,90,198.4,42.4,0
2023-10-01,Dumbbell Side Bend,26,57.3,10,90,198.4,42.4,0
2023-10-01,Dumbbell Side Bend,26,57.3,10,90,198.4,42.4,0
2023-09-29,Push Ups,,,11,81.8,180.3,11.6,0
2023-09-29,Push Ups,,,11,81.8,180.3,11.6,0
2023-09-29,Push Ups,,,11,81.8,180.3,11.6,0
2023-09-29,Floor Press,42,92.6,10,81.8,180.3,11.5,0
2023-09-29,Floor Press,42,92.6,10,81.8,180.3,11.5,0
2023-09-29,Floor Press,42,92.6,10,81.8,180.3,11.5,0
2023-09-29,Dumbbell Floor Press,20,44.1,10,81.8,180.3,20.7,0
2023-09-29,Dumbbell Floor Press,20,44.1,10,81.8,180.3,20.7,0
2023-09-29,Dumbbell Floor Press,20,44.1,10,81.8,180.3,20.7,0
2023-09-28,Dumbbell Curl,14,30.9,10,81.8,180.3,32.3,0
2023-09-28,Dumbbell Curl,14,30.9,8,81.8,180.3,28.4,0
2023-09-28,Dumbbell Curl,14,30.9,5,81.8,180.3,23.6,0
2023-09-28,Barbell Curl,30,66.1,8,81.8,180.3,29,0
2023-09-28,Barbell Curl,30,66.1,7,81.8,180.3,26.8,0
2023-09-28,Barbell Curl,30,66.1,7,81.8,180.3,26.8,0
2023-09-28,Hammer Curl,14,30.9,10,81.8,180.3,29.1,0
2023-09-28,Hammer Curl,14,30.9,5,81.8,180.3,19.2,0
2023-09-28,Hammer Curl,14,30.9,6,81.8,180.3,20.8,0
2023-09-26,Shoulder Press,32,70.6,10,81.8,180.3,13.5,0
2023-09-26,Shoulder Press,32,70.6,8,81.8,180.3,10.2,0
2023-09-26,Shoulder Press,32,70.6,5,81.8,180.3,6.8,0
2023-09-26,Dumbbell Shoulder Press,16,35.3,5,81.8,180.3,8.8,0
2023-09-26,Dumbbell Shoulder Press,16,35.3,5,81.8,180.3,8.8,0
2023-09-26,Dumbbell Shoulder Press,16,35.3,3,81.8,180.3,7.1,0
2023-09-26,Military Press,32,70.6,8,81.8,180.3,9,0
2023-09-26,Military Press,32,70.6,6,81.8,180.3,6.6,0
2023-09-26,Military Press,32,70.6,4,81.8,180.3,4.9,0
2023-09-25,Bent Over Row,42,92.6,12,81.8,180.3,14.6,0
2023-09-25,Bent Over Row,42,92.6,12,81.8,180.3,14.6,0
2023-09-25,Bent Over Row,42,92.6,12,81.8,180.3,14.6,0
2023-09-25,Dumbbell Row,26,57.3,10,81.8,180.3,29.1,0
2023-09-25,Dumbbell Row,26,57.3,10,81.8,180.3,29.1,0
2023-09-25,Dumbbell Row,26,57.3,8,81.8,180.3,24.4,0
2023-09-25,Barbell Shrug,42,92.6,15,81.8,180.3,8.2,0
2023-09-25,Barbell Shrug,42,92.6,15,81.8,180.3,8.2,0
2023-09-25,Barbell Shrug,42,92.6,15,81.8,180.3,8.2,0
2023-09-24,Dumbbell Tricep Extension,6,13.2,10,81.8,180.3,7.6,0
2023-09-24,Dumbbell Tricep Extension,6,13.2,10,81.8,180.3,7.6,0
2023-09-24,Dumbbell Tricep Extension,6,13.2,10,81.8,180.3,7.6,0
2023-09-24,Tricep Extension,8,17.6,10,81.8,180.3,2.7,0
2023-09-24,Tricep Extension,8,17.6,10,81.8,180.3,2.7,0
2023-09-24,Tricep Extension,8,17.6,10,81.8,180.3,2.7,0
2023-09-24,Dumbbell Tricep Kickback,6,13.2,10,81.8,180.3,11.8,0
2023-09-24,Dumbbell Tricep Kickback,6,13.2,10,81.8,180.3,11.8,0
2023-09-24,Dumbbell Tricep Kickback,6,13.2,10,81.8,180.3,11.8,0
2023-09-23,Squat,42,92.6,11,81.8,180.3,1.4,0
2023-09-23,Squat,42,92.6,11,81.8,180.3,1.4,0
2023-09-23,Squat,42,92.6,11,81.8,180.3,1.4,0
2023-09-23,Front Squat,6,13.2,10,81.8,180.3,0,0
2023-09-23,Front Squat,6,13.2,10,81.8,180.3,0,0
2023-09-23,Front Squat,6,13.2,10,81.8,180.3,0,0
2023-09-23,Dumbbell Bulgarian Split Squat,4,8.8,3,81.8,180.3,0.4,0
2023-09-23,Dumbbell Bulgarian Split Squat,4,8.8,3,81.8,180.3,0.4,0
2023-09-23,Dumbbell Bulgarian Split Squat,4,8.8,3,81.8,180.3,0.4,0
2023-09-21,Sit Ups,,,6,81.8,180.3,8.2,0
2023-09-21,Sit Ups,,,6,81.8,180.3,8.2,0
2023-09-21,Sit Ups,,,6,81.8,180.3,8.2,0
2023-09-21,Crunches,,,10,81.8,180.3,12.3,0
2023-09-21,Crunches,,,10,81.8,180.3,12.3,0
2023-09-21,Crunches,,,10,81.8,180.3,12.3,0
2023-09-21,Dumbbell Side Bend,24,52.9,10,81.8,180.3,42.1,0
2023-09-21,Dumbbell Side Bend,24,52.9,10,81.8,180.3,42.1,0
2023-09-21,Dumbbell Side Bend,24,52.9,10,81.8,180.3,42.1,0
2023-09-20,Push Ups,,,10,81.8,180.3,10.6,0
2023-09-20,Push Ups,,,10,81.8,180.3,10.6,0
2023-09-20,Push Ups,,,10,81.8,180.3,10.6,0
2023-09-20,Floor Press,42,92.6,8,81.8,180.3,9.2,0
2023-09-20,Floor Press,42,92.6,8,81.8,180.3,9.2,0
2023-09-20,Floor Press,42,92.6,8,81.8,180.3,9.2,0
2023-09-20,Dumbbell Floor Press,20,44.1,9,81.8,180.3,18.7,0
2023-09-20,Dumbbell Floor Press,20,44.1,9,81.8,180.3,18.7,0
2023-09-20,Dumbbell Floor Press,20,44.1,9,81.8,180.3,18.7,0
2023-09-18,Dumbbell Curl,20,44.1,2,81.8,180.3,38.2,0
2023-09-18,Dumbbell Curl,20,44.1,2,81.8,180.3,38.2,0
2023-09-18,Dumbbell Curl,20,44.1,2,81.8,180.3,38.2,0
2023-09-18,Barbell Curl,42,92.6,1,81.8,180.3,38.1,0
2023-09-18,Barbell Curl,42,92.6,1,81.8,180.3,38.1,0
2023-09-18,Barbell Curl,42,92.6,1,81.8,180.3,38.1,0
2023-09-18,Hammer Curl,20,44.1,1,81.8,180.3,34,0
2023-09-18,Hammer Curl,20,44.1,1,81.8,180.3,34,0
2023-09-18,Hammer Curl,20,44.1,1,81.8,180.3,34,0
2023-09-17,Shoulder Press,42,92.6,2,81.8,180.3,14.2,0
2023-09-17,Shoulder Press,42,92.6,2,81.8,180.3,14.2,0
2023-09-17,Shoulder Press,42,92.6,2,81.8,180.3,14.2,0
2023-09-17,Dumbbell Shoulder Press,20,44.1,1,81.8,180.3,12.5,0
2023-09-17,Dumbbell Shoulder Press,20,44.1,1,81.8,180.3,12.5,0
2023-09-17,Dumbbell Shoulder Press,20,44.1,1,81.8,180.3,12.5,0
2023-09-17,Military Press,42,92.6,2,81.8,180.3,12.9,0
2023-09-17,Military Press,42,92.6,2,81.8,180.3,12.9,0
2023-09-17,Military Press,42,92.6,2,81.8,180.3,12.9,0
2023-09-12,Bent Over Row,42,92.6,11,81.8,180.3,13.3,0
2023-09-12,Bent Over Row,42,92.6,11,81.8,180.3,13.3,0
2023-09-12,Bent Over Row,42,92.6,11,81.8,180.3,13.3,0
2023-09-12,Dumbbell Row,32,70.6,2,81.8,180.3,25.6,0
2023-09-12,Dumbbell Row,32,70.6,2,81.8,180.3,25.6,0
2023-09-12,Dumbbell Row,32,70.6,2,81.8,180.3,25.6,0
2023-09-12,Barbell Shrug,42,92.6,14,81.8,180.3,7.7,0
2023-09-12,Barbell Shrug,42,92.6,14,81.8,180.3,7.7,0
2023-09-12,Barbell Shrug,42,92.6,14,81.8,180.3,7.7,0
2023-09-07,Dumbbell Tricep Extension,4,8.8,10,81.8,180.3,3.8,0
2023-09-07,Dumbbell Tricep Extension,4,8.8,10,81.8,180.3,3.8,0
2023-09-07,Dumbbell Tricep Extension,4,8.8,10,81.8,180.3,3.8,0
2023-09-07,Tricep Extension,6,13.2,10,81.8,180.3,1.6,0
2023-09-07,Tricep Extension,6,13.2,10,81.8,180.3,1.6,0
2023-09-07,Tricep Extension,6,13.2,10,81.8,180.3,1.6,0
2023-09-07,Dumbbell Tricep Kickback,4,8.8,10,81.8,180.3,5.7,0
2023-09-07,Dumbbell Tricep Kickback,4,8.8,10,81.8,180.3,5.7,0
2023-09-07,Dumbbell Tricep Kickback,4,8.8,10,81.8,180.3,5.7,0
2023-09-06,Squat,42,92.6,10,81.8,180.3,1.3,0
2023-09-06,Squat,42,92.6,10,81.8,180.3,1.3,0
2023-09-06,Squat,42,92.6,10,81.8,180.3,1.3,0
2023-09-06,Front Squat,2,4.4,10,81.8,180.3,0,0
2023-09-06,Front Squat,2,4.4,10,81.8,180.3,0,0
2023-09-06,Front Squat,2,4.4,10,81.8,180.3,0,0
2023-09-06,Dumbbell Bulgarian Split Squat,4,8.8,2,81.8,180.3,0.4,0
2023-09-06,Dumbbell Bulgarian Split Squat,4,8.8,2,81.8,180.3,0.4,0
2023-09-06,Dumbbell Bulgarian Split Squat,4,8.8,2,81.8,180.3,0.4,0
2023-08-26,Sit Ups,,,5,81.8,180.3,7.6,0
2023-08-26,Sit Ups,,,5,81.8,180.3,7.6,0
2023-08-26,Sit Ups,,,5,81.8,180.3,7.6,0
2023-08-26,Crunches,,,12,81.8,180.3,13.7,0
2023-08-26,Crunches,,,9,81.8,180.3,11.4,0
2023-08-26,Crunches,,,9,81.8,180.3,11.4,0
2023-08-26,Dumbbell Side Bend,36,79.4,2,81.8,180.3,48.9,0
2023-08-26,Dumbbell Side Bend,36,79.4,2,81.8,180.3,48.9,0
2023-08-26,Dumbbell Side Bend,36,79.4,2,81.8,180.3,48.9,0
2023-08-24,Shoulder Press,26,57.3,10,81.8,180.3,5.8,0
2023-08-24,Shoulder Press,26,57.3,10,81.8,180.3,5.8,0
2023-08-24,Shoulder Press,26,57.3,5,81.8,180.3,2.8,0
2023-08-24,Dumbbell Shoulder Press,10,22.1,10,81.8,180.3,3,0
2023-08-24,Dumbbell Shoulder Press,10,22.1,10,81.8,180.3,3,0
2023-08-24,Dumbbell Shoulder Press,10,22.1,6,81.8,180.3,1.8,0
2023-08-24,Military Press,26,57.3,8,81.8,180.3,3.4,0
2023-08-24,Military Press,26,57.3,6,81.8,180.3,2.4,0
2023-08-24,Military Press,26,57.3,4,81.8,180.3,1.8,0
2023-08-19,Dumbbell Curl,14,30.9,11,81.8,180.3,33.8,0
2023-08-19,Dumbbell Curl,14,30.9,8,81.8,180.3,28.4,0
2023-08-19,Dumbbell Curl,14,30.9,7,81.8,180.3,26.7,0
2023-08-19,Dumbbell Curl,14,30.9,7,81.8,180.3,26.7,0
2023-08-19,Dumbbell Curl,14,30.9,6,81.8,180.3,25.1,0
2023-08-19,Barbell Curl,30,66.1,8,81.8,180.3,29.1,0
2023-08-19,Barbell Curl,30,66.1,7,81.8,180.3,26.8,0
2023-08-19,Barbell Curl,30,66.1,5,81.8,180.3,22.9,0
2023-08-19,Barbell Curl,30,66.1,6,81.8,180.3,24.7,0
2023-08-19,Barbell Curl,30,66.1,6,81.8,180.3,24.7,0
2023-08-17,Shoulder Press,26,57.3,14,81.8,180.3,8.7,0
2023-08-17,Shoulder Press,26,57.3,6,81.8,180.3,3.2,0
2023-08-17,Shoulder Press,26,57.3,7,81.8,180.3,3.7,0
2023-08-17,Dumbbell Shoulder Press,10,22.1,10,81.8,180.3,3,0
2023-08-17,Dumbbell Shoulder Press,10,22.1,8,81.8,180.3,2.3,0
2023-08-17,Dumbbell Shoulder Press,10,22.1,6,81.8,180.3,1.8,0
2023-08-17,Military Press,26,57.3,10,81.8,180.3,4.8,0
2023-08-17,Military Press,26,57.3,8,81.8,180.3,3.4,0
2023-08-17,Military Press,26,57.3,4,81.8,180.3,1.8,0
2023-08-16,Dumbbell Side Bend,18,39.7,14,81.8,180.3,34.3,0
2023-08-16,Dumbbell Side Bend,18,39.7,14,81.8,180.3,34.3,0
2023-08-16,Dumbbell Side Bend,18,39.7,7,81.8,180.3,27.4,0
2023-08-16,Dumbbell Side Bend,18,39.7,8,81.8,180.3,28.5,0
2023-08-16,Russian Twist,,,2,81.8,180.3,9.5,0
2023-08-16,Lying Leg Raise,,,7,81.8,180.3,21.4,0
2023-08-16,Lying Leg Raise,,,7,81.8,180.3,21.4,0
2023-08-16,Bicycle Crunch,,,3,81.8,180.3,15.7,0
2023-08-16,Reverse Crunches,,,5,81.8,180.3,8.5,0
2023-08-16,Reverse Crunches,,,5,81.8,180.3,8.5,0
2023-08-14,Bent Over Row,32,70.6,23,81.8,180.3,12.5,0
2023-08-14,Bent Over Row,32,70.6,23,81.8,180.3,12.5,0
2023-08-14,Dumbbell Row,10,22.1,21,81.8,180.3,3.6,0
2023-08-14,Dumbbell Row,14,30.9,21,81.8,180.3,10.4,0
2023-08-14,Dumbbell Row,14,30.9,21,81.8,180.3,10.4,0
2023-08-14,Dumbbell Shrug,12,26.5,29,81.8,180.3,11.4,0
2023-08-14,Pendlay Row,18,39.7,13,81.8,180.3,0.1,0
2023-08-14,Good Morning,8,17.6,10,81.8,180.3,0.8,0
2023-08-14,Good Morning,8,17.6,10,81.8,180.3,0.8,0
2023-08-14,Yates Row,22,48.5,20,81.8,180.3,0.6,0
2023-08-13,Dumbbell Tricep Extension,8,17.6,11,81.8,180.3,13.3,0
2023-08-13,Dumbbell Tricep Extension,8,17.6,11,81.8,180.3,13.3,0
2023-08-13,Dumbbell Tricep Extension,8,17.6,11,81.8,180.3,13.3,0
2023-08-13,Dumbbell Tricep Extension,8,17.6,11,81.8,180.3,13.3,0
2023-08-13,Dumbbell Tricep Extension,8,17.6,11,81.8,180.3,13.3,0
2023-08-13,Tricep Extension,18,39.7,10,81.8,180.3,13.3,0
2023-08-13,Tricep Extension,18,39.7,10,81.8,180.3,13.3,0
2023-08-13,Tricep Extension,18,39.7,10,81.8,180.3,13.3,0
2023-08-13,Tricep Extension,18,39.7,10,81.8,180.3,13.3,0
2023-08-13,Tricep Extension,18,39.7,10,81.8,180.3,13.3,0
2023-08-12,Dumbbell Curl,14,30.9,11,81.8,180.3,33.8,0
2023-08-12,Dumbbell Curl,14,30.9,8,81.8,180.3,28.4,0
2023-08-12,Dumbbell Curl,14,30.9,6,81.8,180.3,25.1,0
2023-08-12,Dumbbell Curl,14,30.9,6,81.8,180.3,25.1,0
2023-08-12,Dumbbell Curl,14,30.9,5,81.8,180.3,23.6,0
2023-08-12,Barbell Curl,30,66.1,9,81.8,180.3,31.7,0
2023-08-12,Barbell Curl,30,66.1,5,81.8,180.3,22.9,0
2023-08-12,Barbell Curl,30,66.1,6,81.8,180.3,24.8,0
2023-08-12,Barbell Curl,30,66.1,6,81.8,180.3,24.8,0
2023-08-12,Barbell Curl,30,66.1,8,81.8,180.3,29.1,0
2023-08-10,Shoulder Press,38,83.8,1,81.8,180.3,8.6,0
2023-08-10,Shoulder Press,38,83.8,1,81.8,180.3,8.6,0
2023-08-10,Shoulder Press,38,83.8,1,81.8,180.3,8.6,0
2023-08-10,Dumbbell Shoulder Press,16,35.3,1,81.8,180.3,5.9,0
2023-08-10,Dumbbell Shoulder Press,16,35.3,1,81.8,180.3,5.9,0
2023-08-10,Dumbbell Shoulder Press,16,35.3,1,81.8,180.3,5.9,0
2023-08-10,Military Press,38,83.8,2,81.8,180.3,8.4,0
2023-08-10,Military Press,38,83.8,2,81.8,180.3,8.4,0
2023-08-10,Military Press,38,83.8,2,81.8,180.3,8.4,0
2023-08-09,Dumbbell Side Bend,18,39.7,12,81.8,180.3,32.6,0
2023-08-09,Dumbbell Side Bend,18,39.7,10,81.8,180.3,30.9,0
2023-08-09,Dumbbell Side Bend,18,39.7,14,81.8,180.3,34.3,0
2023-08-09,Dumbbell Side Bend,18,39.7,8,81.8,180.3,28.5,0
2023-08-09,Russian Twist,,,1,81.8,180.3,8.9,0
2023-08-09,Lying Leg Raise,,,7,81.8,180.3,21.4,0
2023-08-09,Lying Leg Raise,,,7,81.8,180.3,21.4,0
2023-08-09,Bicycle Crunch,,,2,81.8,180.3,14.9,0
2023-08-09,Reverse Crunches,,,4,81.8,180.3,7.6,0
2023-08-09,Reverse Crunches,,,1,81.8,180.3,5.5,0
2023-08-07,Bent Over Row,32,70.6,22,81.8,180.3,11.6,0
2023-08-07,Bent Over Row,32,70.6,16,81.8,180.3,6.9,0
2023-08-07,Dumbbell Row,12,26.5,21,81.8,180.3,6.5,0
2023-08-07,Dumbbell Row,12,26.5,21,81.8,180.3,6.5,0
2023-08-07,Dumbbell Shrug,12,26.5,28,81.8,180.3,10.9,0
2023-08-07,Pendlay Row,18,39.7,15,81.8,180.3,0.1,0
2023-08-07,Good Morning,8,17.6,12,81.8,180.3,0.9,0
2023-08-07,Good Morning,8,17.6,12,81.8,180.3,0.9,0
2023-08-07,Yates Row,22,48.5,20,81.8,180.3,0.6,0
2023-08-06,Dumbbell Tricep Extension,8,17.6,18,81.8,180.3,17.6,0
2023-08-06,Dumbbell Tricep Extension,8,17.6,14,81.8,180.3,15.1,0
2023-08-06,Dumbbell Tricep Extension,8,17.6,18,81.8,180.3,17.6,0
2023-08-06,Dumbbell Tricep Extension,8,17.6,7,81.8,180.3,10.6,0
2023-08-06,Dumbbell Tricep Extension,8,17.6,16,81.8,180.3,16.3,0
2023-08-02,Front Squat,12,26.5,13,81.8,180.3,0,0
2023-08-02,Dumbbell Bulgarian Split Squat,14,30.9,2,81.8,180.3,8.6,0
2023-08-02,Dumbbell Bulgarian Split Squat,14,30.9,1,81.8,180.3,8,0
2023-08-02,Dumbbell Bulgarian Split Squat,14,30.9,2,81.8,180.3,8.6,0
2023-08-02,Goblet Squat,20,44.1,11,81.8,180.3,19.7,0
2023-08-02,Goblet Squat,20,44.1,11,81.8,180.3,19.7,0
2023-08-02,Dumbbell Lunge,14,30.9,7,81.8,180.3,16.3,0
2023-08-02,Dumbbell Lunge,14,30.9,6,81.8,180.3,15.2,0
2023-08-02,Dumbbell Lunge,14,30.9,3,81.8,180.3,12.6,0
2023-08-02,Dumbbell Romanian Deadlift,14,30.9,6,81.8,180.3,6,0
2023-08-01,Push Ups,,,12,81.8,180.3,12.6,0
2023-08-01,Floor Press,20,44.1,22,81.8,180.3,2.2,0
2023-08-01,Dumbbell Floor Press,12,26.5,16,81.8,180.3,6.3,0
2023-08-01,Dumbbell Floor Press,12,26.5,16,81.8,180.3,6.3,0
2023-08-01,Decline Push Up,,,12,81.8,180.3,23.2,0
2023-08-01,Decline Push Up,,,12,81.8,180.3,23.2,0
2023-08-01,Incline Push Up,,,11,81.8,180.3,21.9,0
2023-08-01,Incline Push Up,,,11,81.8,180.3,21.9,0
2023-08-01,Archer Push Ups,,,1,81.8,180.3,10.3,0
2023-07-31,Bent Over Row,32,70.6,25,81.8,180.3,14.5,0
2023-07-31,Bent Over Row,32,70.6,16,81.8,180.3,6.9,0
2023-07-31,Dumbbell Row,12,26.5,20,81.8,180.3,6.1,0
2023-07-31,Dumbbell Row,12,26.5,16,81.8,180.3,4.7,0
2023-07-31,Dumbbell Shrug,12,26.5,22,81.8,180.3,8.3,0
2023-07-31,Pendlay Row,18,39.7,12,81.8,180.3,0.1,0
2023-07-31,Good Morning,6,13.2,33,81.8,180.3,1.1,0
2023-07-31,Good Morning,6,13.2,32,81.8,180.3,1.1,0
2023-07-31,Yates Row,22,48.5,17,81.8,180.3,0.4,0
2023-07-28,Dumbbell Tricep Extension,8,17.6,11,81.8,180.3,13.3,0
2023-07-28,Dumbbell Tricep Extension,8,17.6,11,81.8,180.3,13.3,0
2023-07-28,Dumbbell Tricep Extension,8,17.6,11,81.8,180.3,13.3,0
2023-07-28,Dumbbell Tricep Extension,8,17.6,8,81.8,180.3,11.2,0
2023-07-28,Dumbbell Tricep Extension,8,17.6,10,81.8,180.3,12.8,0
2023-07-28,Tricep Extension,16,35.3,10,81.8,180.3,10.6,0
2023-07-28,Tricep Extension,16,35.3,10,81.8,180.3,10.6,0
2023-07-28,Tricep Extension,16,35.3,10,81.8,180.3,10.6,0
2023-07-28,Tricep Extension,16,35.3,10,81.8,180.3,10.6,0
2023-07-28,Tricep Extension,16,35.3,10,81.8,180.3,10.6,0
2023-07-27,Dumbbell Curl,14,30.9,11,81.8,180.3,33.8,0
2023-07-27,Dumbbell Curl,14,30.9,6,81.8,180.3,25.1,0
2023-07-27,Dumbbell Curl,14,30.9,7,81.8,180.3,26.7,0
2023-07-27,Dumbbell Curl,14,30.9,5,81.8,180.3,23.6,0
2023-07-27,Dumbbell Curl,14,30.9,6,81.8,180.3,25.1,0
2023-07-27,Barbell Curl,30,66.1,8,81.8,180.3,29.1,0
2023-07-27,Barbell Curl,30,66.1,6,81.8,180.3,24.8,0
2023-07-27,Barbell Curl,30,66.1,4,81.8,180.3,21.1,0
2023-07-27,Barbell Curl,30,66.1,4,81.8,180.3,21.1,0
2023-07-27,Barbell Curl,30,66.1,4,81.8,180.3,21.1,0
2023-07-26,Dumbbell Side Bend,26,57.3,3,81.8,180.3,35.9,0
2023-07-26,Dumbbell Side Bend,26,57.3,3,81.8,180.3,35.9,0
2023-07-26,Dumbbell Side Bend,26,57.3,3,81.8,180.3,35.9,0
2023-07-26,Dumbbell Side Bend,26,57.3,3,81.8,180.3,35.9,0
2023-07-26,Russian Twist,,,1,81.8,180.3,8.9,0
2023-07-26,Lying Leg Raise,,,6,81.8,180.3,20.2,0
2023-07-26,Lying Leg Raise,,,6,81.8,180.3,20.2,0
2023-07-26,Bicycle Crunch,,,2,81.8,180.3,14.9,0
2023-07-26,Reverse Crunches,,,5,81.8,180.3,8.5,0
2023-07-26,Reverse Crunches,,,4,81.8,180.3,7.6,0
2023-07-25,Push Ups,,,12,81.8,180.3,12.6,0
2023-07-25,Floor Press,42,92.6,6,81.8,180.3,7.4,0
2023-07-25,Dumbbell Floor Press,20,44.1,7,81.8,180.3,15.1,0
2023-07-25,Dumbbell Floor Press,20,44.1,6,81.8,180.3,13.6,0
2023-07-25,Decline Push Up,,,12,81.8,180.3,23.2,0
2023-07-25,Decline Push Up,,,12,81.8,180.3,23.2,0
2023-07-25,Incline Push Up,,,11,81.8,180.3,21.9,0
